2 	 0.42039786349489844
3 	 0.25266646715733915
4 	 0.18140186018815027
5 	 0.1844069685947514
6 	 0.1806489126572591
7 	 0.17878614423216727
8 	 0.17779146421308692
9 	 0.17925276393675887
10 	 0.1719852893384676
11 	 0.15784189954582742
12 	 0.15787365425056282
13 	 0.1447732264206153
14 	 0.13688473148386324
15 	 0.13568131371158296
16 	 0.13698903546091812
17 	 0.1422138707458249
18 	 0.14404252114164728
19 	 0.13056632114470443
20 	 0.12613022234444463
21 	 0.12425604163139511
22 	 0.12067474753428935
23 	 0.12358892428695441
24 	 0.11872995481031755
25 	 0.1162024205850137
26 	 0.10798396711429678
27 	 0.1099652372074195
28 	 0.11130177253751605
29 	 0.10853599378153851
30 	 0.10953689603583791
31 	 0.10969310567205268
32 	 0.1084226002116825
33 	 0.11076880459650305
34 	 0.11016594873992129
35 	 0.111689796269744
36 	 0.11258339391301973
37 	 0.11263294720752669
38 	 0.11241463994088076
39 	 0.11343640567212
40 	 0.1048123056060877
41 	 0.10611910738566413
42 	 0.10745889554891967
43 	 0.10800045328023981
44 	 0.1089759687460843
45 	 0.10955786330826127
46 	 0.10404070181377645
47 	 0.0999090356408374
48 	 0.09878686492181327
49 	 0.09919130305309831
50 	 0.1002805653985353
51 	 0.10277739884181993
52 	 0.10402790829053601
53 	 0.10438860006717862
54 	 0.10423407567180024
55 	 0.1058217898159517
56 	 0.10642729046096056
57 	 0.10590590839162452
58 	 0.10761038203677534
59 	 0.10766692867462563
60 	 0.10421817187309006
61 	 0.10231721567629468
62 	 0.10266485709216397
63 	 0.10340210689152804
64 	 0.10403579170642539
65 	 0.10455755101813148
66 	 0.10335587881875488
67 	 0.10325108628418701
68 	 0.10239932733034339
69 	 0.10255040481635075
70 	 0.1023375918247161
71 	 0.102068011244392
72 	 0.10305214844848368
73 	 0.10384392537412633
74 	 0.10455347575797284
75 	 0.10569657989906284
76 	 0.10587895450482253
77 	 0.10736342950223646
78 	 0.10814084589255875
79 	 0.10931101202692538
80 	 0.10997808208399082
81 	 0.11060420387951583
82 	 0.10914353884034203
83 	 0.10965747857695245
84 	 0.11032715175359174
85 	 0.11113665744163924
86 	 0.11237312749136964
87 	 0.11285629780835196
88 	 0.11225209039256855
89 	 0.1081485224246709
90 	 0.10853504942563849
91 	 0.11023021592635371
92 	 0.10951924594074317
93 	 0.11128690317467196
94 	 0.11231311006489735
95 	 0.11227390329073836
96 	 0.11344828516934707
97 	 0.11418449353034602
98 	 0.11592776388230228
99 	 0.11552971594509084
